store_Id,user_id,name,vicinity,Features
218,1250,The Old Sindelar Farm,"61 Petticoat Lane, East Haddam","restaurant,bar,food,point_of_interest,establishment"
1714,1474,Technika Inc,"4 Water Street, Chester","restaurant,point_of_interest,food,establishment"
1137,1186,Connecticut Transition Academy at Deep River,"135 Kirtland Street #1816, Deep River","restaurant,point_of_interest,food,establishment"
876,1208,Celebrations,"161 Main Street, Deep River","restaurant,food,point_of_interest,establishment"
2201,1492,Riverhouse Catering,"55 Bridge Road, Haddam","restaurant,food,point_of_interest,establishment"
945,1077,Walgreens,"180 Main Street, Deep River","restaurant,bar,point_of_interest,food,establishment"
1831,1401,Hadlyme Country Market,"1 Ferry Road, Hadlyme","restaurant,point_of_interest,food,establishment"
1389,1131,Chester Police Department,"203 Middlesex Turnpike, Chester","restaurant,bar,point_of_interest,food,establishment"
2088,1296,East Haddam,East Haddam,"restaurant,night_club,bar,point_of_interest,food,establishment"
1497,1255,Stalefish Board Company,"122 Middlesex Turnpike, Chester","restaurant,point_of_interest,food,establishment"
1213,1004,Creative Wellness Center,"15 North Main Street, Chester","restaurant,food,point_of_interest,establishment"
1232,1302,East Haddam Veterinary Clinic,"105 Town Street #1424, East Haddam","restaurant,bakery,store,food,point_of_interest,establishment"
1067,1126,Chester Fairground,"11 Kirtland Terrace, Chester","restaurant,food,point_of_interest,establishment"
1236,1210,Infinity Music Therapy Services,"27 Old Depot Road, Chester","restaurant,food,point_of_interest,establishment"
1307,1443,Lyme Fire Company - Hadlyme Station,Hadlyme,"restaurant,food,point_of_interest,establishment"
1743,1419,Town Clerks Office,"203 Middlesex Turnpike, Chester","restaurant,point_of_interest,food,establishment"
1668,1196,Tax Collector,"203 Middlesex Turnpike, Chester","restaurant,point_of_interest,food,establishment"
1902,1207,Doggie Doody,"33 Kings Highway, Chester","restaurant,food,point_of_interest,establishment"
1702,1197,H P Broom Housewright INC,"162 Ferry Road, Hadlyme","restaurant,bar,point_of_interest,food,establishment"
1598,1306,Integrated Health Counseling,"6 Town Street, Hadlyme","restaurant,bar,night_club,point_of_interest,food,establishment"
627,1487,Hadlyme Congregational Church,"47 Town Street, East Haddam","restaurant,point_of_interest,food,establishment"
2208,1492,A & D Woodcraft,"100 Mitchell Hill Road, Lyme","restaurant,food,point_of_interest,establishment"
1169,1004,Cummings & Good,"8 East Liberty Street, Chester","restaurant,bakery,store,food,point_of_interest,establishment"
2155,1310,New England Fine Woodworking,"37 Castle View Drive, Chester","restaurant,food,point_of_interest,establishment"
187,1419,Country Lawn & Garden Landscape,"4 Brush Hill Road, Old Lyme","restaurant,point_of_interest,food,establishment"
63,1323,Noyes Vogt Architects Inc,"191 Middlesex Turnpike, Chester","restaurant,point_of_interest,food,establishment"
1406,1340,Goodspeed Airport-42B,"15 Lumber Yard Road, East Haddam","restaurant,food,point_of_interest,establishment"
529,1174,First Selectman,"203 Middlesex Turnpike, Chester","restaurant,point_of_interest,food,establishment"
1132,1418,High Ridge Capital LLC,"39 Main Street, Chester","restaurant,food,point_of_interest,establishment"
538,1011,Logoturn,"64 Goose Hill Road, Chester","restaurant,point_of_interest,food,establishment"
1644,1071,Free Flight Robotics,"60 River Road, East Haddam","restaurant,point_of_interest,food,establishment"
733,1050,Hadlyme Public Hall,"63 Ferry Road, Lyme","restaurant,point_of_interest,food,establishment"
1865,1094,Friends Of Gillette Castle,"67 River Road, East Haddam","restaurant,food,point_of_interest,establishment"
469,1290,R.M. Lagace & Sons Inc.,"7 Banning Road, East Haddam","restaurant,point_of_interest,food,establishment"
1374,1181,Heritage Painting & Restoration LLC,"116 Hemlock Valley Road, East Haddam","restaurant,point_of_interest,food,establishment"
581,1223,Little Marketing Genius,"97 Bone Mill Road, East Haddam","restaurant,food,point_of_interest,establishment"
1375,1326,United States Postal Service,"1 Ferry Road, Hadlyme","restaurant,food,point_of_interest,establishment"
1429,1100,Apollo Marketing Solutions LLC,"101 Mitchell Hill Road, Lyme","restaurant,point_of_interest,food,establishment"
710,1462,ESSEX Motorsports International,"244 Middlesex Turnpike, Chester","restaurant,point_of_interest,food,establishment"
669,1019,Franklin Academy,"140 River Road, East Haddam","restaurant,food,point_of_interest,establishment"
921,1323,Parks & Recreation,"203 Middlesex Turnpike, Chester","restaurant,food,point_of_interest,establishment"
1635,1096,Essex Savings Bank - Chester Branch,"203 Middlesex Turnpike, Chester","restaurant,food,point_of_interest,establishment"
2247,1317,Moravelas Pizzeria,"139 Middlesex Turnpike, Chester","restaurant,point_of_interest,food,establishment"
2120,1423,Maritime Boat Sales,"72 Railroad Avenue, Chester","restaurant,food,point_of_interest,establishment"
158,1477,Barn Raisers,"178 Petticoat Lane, East Haddam","restaurant,point_of_interest,food,establishment"
251,1076,Chapman Pond Preserve,"187 River Road, East Haddam","restaurant,food,point_of_interest,establishment"
337,1243,"Stark Agency, A Division of World Insurance Associates LLC","91 Main Street, Chester","restaurant,bar,point_of_interest,food,establishment"
1466,1340,Fox & Co Inc,"1 Gilbert Hill Road, Chester","restaurant,point_of_interest,food,establishment"
1816,1234,Rachel Ryans Fitness,"15 North Main Street, Chester","school,point_of_interest,establishment"
1333,1425,New Haven,New Haven,"school,point_of_interest,establishment"
2066,1238,New Haven Hotel,"229 George Street, New Haven","school,point_of_interest,establishment"
408,1003,Courtyard by Marriott New Haven at Yale,"30 Whalley Avenue, New Haven","school,point_of_interest,establishment"
263,1245,La Quinta Inn & Suites by Wyndham New Haven,"400 Sargent Drive, New Haven","school,point_of_interest,establishment"
425,1354,Omni New Haven Hotel at Yale,"155 Temple Street, New Haven","school,point_of_interest,establishment"
1606,1322,Louis Lunch,"261 Crown Street, New Haven","school,university,point_of_interest,establishment"
1643,1469,Scroll and Key Tomb,"484 College Street, New Haven","school,point_of_interest,establishment"
1948,1004,University of New Haven,"300 Boston Post Road, West Haven","school,point_of_interest,establishment"
1764,1479,Toads Place,"300 York Street, New Haven","school,secondary_school,point_of_interest,establishment"
2052,1053,Yale New Haven Hospital,"20 York Street, New Haven","school,point_of_interest,establishment"
1289,1068,Shubert Theater,"247 College Street, New Haven","school,point_of_interest,establishment"
2011,1038,Yale University Art Gallery,"1111 Chapel Street, New Haven","school,university,point_of_interest,establishment"
873,1212,Apple New Haven,"65 Broadway, New Haven","school,point_of_interest,establishment"
1771,1385,Yale New Haven Childrens Hospital,"35 Park Street, New Haven","school,secondary_school,point_of_interest,establishment"
31,1206,The Study at Yale,"1157 Chapel Street, New Haven","school,point_of_interest,establishment"
1396,1384,Plymouth Congregational Church,New Haven,"school,university,point_of_interest,establishment"
1008,1269,Avis Car Rental,"Train Station, 50 Union Avenue, New Haven","school,point_of_interest,establishment"
2150,1465,Yale University,New Haven,"school,point_of_interest,establishment"
48,1494,Union Station Garage,"40 Union Avenue, New Haven","school,point_of_interest,establishment"
235,1062,West Haven,West Haven,"secondary_school,school,point_of_interest,establishment"
763,1141,Barcelona Wine Bar,"155 Temple Street, New Haven","secondary_school,school,point_of_interest,establishment"
996,1333,Geronimo Tequila Bar and Southwest Grill - New Haven,"271 Crown Street, New Haven","secondary_school,school,point_of_interest,establishment"
174,1251,"MY SWEET TOOTH, LLC","Paul Avenue, West Haven","secondary_school,school,point_of_interest,establishment"
2110,1382,James Dwight Dana House,"24 Hillhouse Avenue, New Haven","secondary_school,school,point_of_interest,establishment"
558,1187,Bank of America Financial Center,"157 Church Street, New Haven","secondary_school,school,point_of_interest,establishment"
1905,1456,Brown James E MD,"20 York Street, New Haven","secondary_school,school,point_of_interest,establishment"
168,1100,Lee Hochang B MD,"20 York Street # 2, New Haven","secondary_school,school,point_of_interest,establishment"
1488,1287,Della-Giustina David A MD,"20 York Street, New Haven","secondary_school,school,point_of_interest,establishment"
912,1450,Cohen Andrew B MD,"20 York Street, New Haven","secondary_school,school,point_of_interest,establishment"
2144,1488,Barsky Carol L MD,"20 York Street # 2, New Haven","secondary_school,school,point_of_interest,establishment"
1739,1435,Thomas Sheeja MD,"20 York Street # 2, New Haven","secondary_school,school,point_of_interest,establishment"
1054,1456,Latic Igor MD,"20 York Street # 2, New Haven","secondary_school,school,point_of_interest,establishment"
744,1450,Mecca Marcia C MD,"20 York Street # 2, New Haven","secondary_school,school,point_of_interest,establishment"
1070,1364,Prime 16,"172 Temple Street, New Haven","secondary_school,school,point_of_interest,establishment"
1282,1315,Perez Lozada Juan C MD,"20 York Street # 2, New Haven","secondary_school,school,point_of_interest,establishment"
2218,1217,Frank Pepe Pizzeria Napoletana,"157 Wooster Street, New Haven","secondary_school,school,point_of_interest,establishment"
379,1493,Yale Law School,"127 Wall Street, New Haven","secondary_school,school,point_of_interest,establishment"
1097,1410,Metro-North Commuter Railroad,"50 Union Avenue # 3, New Haven","secondary_school,school,point_of_interest,establishment"
596,1217,"Mehra Golshan, MD","Yale Cancer Center, 35 Park Street, New Haven","secondary_school,school,point_of_interest,establishment"
771,1231,360 State,"360 State Street, New Haven","secondary_school,school,point_of_interest,establishment"
497,1463,Alexion Pharmaceuticals,"100 College Street, New Haven","secondary_school,school,point_of_interest,establishment"
832,1160,Dr. John P. Fulkerson,"Yale Orthopedics, 800 Howard Avenue, New Haven","secondary_school,school,point_of_interest,establishment"
1756,1158,Budget Car Rental,"50 Union Avenue, New Haven","secondary_school,primary_school,school,point_of_interest,establishment"
766,1093,Urban Outfitters,"43 Broadway, New Haven","secondary_school,school,point_of_interest,establishment"
74,1128,AECOM,"50 Union Avenue # 3, New Haven","secondary_school,school,point_of_interest,establishment"
189,1349,Pacifico,"220 College Street, New Haven","secondary_school,school,point_of_interest,establishment"
155,1117,BAR,"254 Crown Street, New Haven","secondary_school,school,point_of_interest,establishment"
1706,1462,Yale Center for British Art,"1080 Chapel Street, New Haven","secondary_school,school,point_of_interest,establishment"
739,1050,New Haven Green,"250 Temple Street, New Haven","secondary_school,school,point_of_interest,establishment"
863,1204,Bank of America ATM,"120 High Street, New Haven","secondary_school,school,point_of_interest,establishment"
194,1189,Claires Corner Copia,"1000 Chapel Street, New Haven","secondary_school,school,point_of_interest,establishment"
2190,1042,Yale Bowl,"81 Central Avenue, New Haven","secondary_school,school,point_of_interest,establishment"
2081,1260,"Aldo Peixoto, MD","800 Howard Avenue, New Haven","secondary_school,school,point_of_interest,establishment"
233,1331,"Dr. Steven D. Vyce, DPM, FACFAS - Yale NH Foot & Ankle Surgeons","330 Orchard Street Suite 309, New Haven","secondary_school,school,point_of_interest,establishment"
27,1213,Choi Jennifer N MD,"333 Cedar Street Tmp3, New Haven","secondary_school,primary_school,school,point_of_interest,establishment"
950,1297,Greenwood Lee H MD,"1450 Chapel Street, New Haven","secondary_school,primary_school,school,point_of_interest,establishment"
2007,1190,Hospital of St Raphael: Kanade Sandhya V MD,"1450 Chapel Street # 5, New Haven","shoe_store,store,point_of_interest,establishment"
1441,1000,"Private Bank, Bank of America","157 Church Street, New Haven","shoe_store,clothing_store,store,point_of_interest,establishment"
1160,1225,New Haven Village Suites,"3 Long Wharf Drive, New Haven","shoe_store,clothing_store,store,point_of_interest,establishment"
2097,1405,Union League Cafe,"1032 Chapel Street, New Haven","shoe_store,clothing_store,point_of_interest,store,establishment"
310,1286,Stamford,Stamford,"shoe_store,point_of_interest,store,establishment"
943,1403,The UPS Store,"1127 High Ridge Road, Stamford","shoe_store,clothing_store,point_of_interest,store,establishment"
2073,1061,King School,"1450 Newfield Avenue, Stamford","shoe_store,clothing_store,point_of_interest,store,establishment"
2245,1176,Brooks & Falotico Associates Inc,"199 Elm Street #2, New Canaan","shoe_store,point_of_interest,store,establishment"
1462,1433,DATTCO School Bus,"11 Farm Road, New Canaan","shoe_store,home_goods_store,point_of_interest,clothing_store,store,establishment"
1040,1483,New Canaan Country School,"635 Frogtown Road, New Canaan","shoe_store,store,point_of_interest,establishment"
1839,1455,Citi,"175 Elm Street, New Canaan","shoe_store,clothing_store,store,point_of_interest,establishment"
851,1221,Wells Fargo Bank,"1211 High Ridge Road, Stamford","shoe_store,clothing_store,store,point_of_interest,establishment"
349,1376,Stadium Capital Management,"199 Elm Street #6, New Canaan","shoe_store,clothing_store,point_of_interest,store,establishment"
1421,1296,Tournament One,"1200 High Ridge Road, Stamford","shoe_store,clothing_store,home_goods_store,point_of_interest,store,establishment"
603,1403,Sterling Farms Golf Course,"1349 Newfield Avenue, Stamford",shopping_mall
1109,1353,MediaCOM Inc,"992 High Ridge Road, Stamford","shopping_mall,point_of_interest,establishment"
1544,1230,Woodway Country Club,"540 Hoyt Street, Darien","shopping_mall,point_of_interest,establishment"
1016,1076,South End,"36 Pine Street, New Canaan","shopping_mall,point_of_interest,establishment"
161,1010,Yager Jan PhD,"Grand Central Fashion Plaza Shopping Center, 1127 High Ridge Road Ste 110, Stamford","shopping_mall,point_of_interest,establishment"
